R,G,B,RÓTULO,GRUPO
222,113,30,nao_harmonico,2842
47,7,27,nao_harmonico,2843
244,46,43,nao_harmonico,2843
101,195,168,nao_harmonico,2843
161,153,56,nao_harmonico,2844
30,36,206,nao_harmonico,2844
51,31,243,nao_harmonico,2844
68,222,88,nao_harmonico,2845
100,163,105,nao_harmonico,2845
65,86,174,nao_harmonico,2845
84,210,184,nao_harmonico,2846
118,86,251,nao_harmonico,2846
183,237,224,nao_harmonico,2846
170,168,226,nao_harmonico,2847
241,196,105,nao_harmonico,2847
33,45,158,nao_harmonico,2847
51,19,45,nao_harmonico,2848
138,208,205,nao_harmonico,2848
24,220,165,nao_harmonico,2848
92,187,3,nao_harmonico,2849
186,211,95,nao_harmonico,2849
37,72,56,nao_harmonico,2849
36,232,0,nao_harmonico,2850
254,167,48,nao_harmonico,2850
80,84,228,nao_harmonico,2850
79,54,8,nao_harmonico,2851
76,28,230,nao_harmonico,2851
199,118,74,nao_harmonico,2851
171,47,239,nao_harmonico,2852
219,223,72,nao_harmonico,2852
114,31,128,nao_harmonico,2852
8,165,48,nao_harmonico,2853
12,231,189,nao_harmonico,2853
4,53,131,nao_harmonico,2853
209,195,244,nao_harmonico,2854
30,19,175,nao_harmonico,2854
74,146,206,nao_harmonico,2854
229,162,96,nao_harmonico,2855
180,12,113,nao_harmonico,2855
89,238,45,nao_harmonico,2855
32,167,223,nao_harmonico,2856
28,22,131,nao_harmonico,2856
216,238,13,nao_harmonico,2856
212,93,84,nao_harmonico,2857
2,236,16,nao_harmonico,2857
207,92,107,nao_harmonico,2857
85,159,168,nao_harmonico,2858
59,136,202,nao_harmonico,2858
47,164,44,nao_harmonico,2858
159,31,59,nao_harmonico,2859
131,210,123,nao_harmonico,2859
65,196,225,nao_harmonico,2859
86,224,170,nao_harmonico,2860
237,69,34,nao_harmonico,2860
214,121,144,nao_harmonico,2860
150,114,208,nao_harmonico,2861
188,68,171,nao_harmonico,2861
242,114,235,nao_harmonico,2861
2,133,148,nao_harmonico,2862
29,113,200,nao_harmonico,2862
12,10,54,nao_harmonico,2862
142,83,119,nao_harmonico,2863
136,16,227,nao_harmonico,2863
43,80,143,nao_harmonico,2863
244,51,77,nao_harmonico,2864
31,73,32,nao_harmonico,2864
49,103,40,nao_harmonico,2864
118,79,60,nao_harmonico,2865
135,75,66,nao_harmonico,2865
96,25,26,nao_harmonico,2865
98,208,143,nao_harmonico,2866
168,99,198,nao_harmonico,2866
243,125,17,nao_harmonico,2866
250,161,104,nao_harmonico,2867
137,245,75,nao_harmonico,2867
225,10,197,nao_harmonico,2867
235,189,146,nao_harmonico,2868
103,137,1,nao_harmonico,2868
158,196,244,nao_harmonico,2868
191,202,0,nao_harmonico,2869
19,134,146,nao_harmonico,2869
133,99,55,nao_harmonico,2869
12,233,25,nao_harmonico,2870
100,24,146,nao_harmonico,2870
66,149,216,nao_harmonico,2870
195,188,158,nao_harmonico,2871
6,101,171,nao_harmonico,2871
42,28,235,nao_harmonico,2871
161,80,182,nao_harmonico,2872
174,131,203,nao_harmonico,2872
8,224,19,nao_harmonico,2872
191,78,132,nao_harmonico,2873
239,14,126,nao_harmonico,2873
54,182,178,nao_harmonico,2873
42,26,75,nao_harmonico,2874
135,36,245,nao_harmonico,2874
205,233,4,nao_harmonico,2874
87,71,23,nao_harmonico,2875
211,89,232,nao_harmonico,2875
147,242,11,nao_harmonico,2875
28,103,131,nao_harmonico,2876
105,218,236,nao_harmonico,2876
201,245,201,nao_harmonico,2876
24,132,64,nao_harmonico,2877
32,63,120,nao_harmonico,2877
238,146,182,nao_harmonico,2877
146,21,0,nao_harmonico,2878
162,96,250,nao_harmonico,2878
223,85,76,nao_harmonico,2878
38,74,59,nao_harmonico,2879
113,153,236,nao_harmonico,2879
64,132,112,nao_harmonico,2879
137,88,116,nao_harmonico,2880
157,97,107,nao_harmonico,2880
199,6,227,nao_harmonico,2880
35,46,197,nao_harmonico,2881
250,72,246,nao_harmonico,2881
29,116,103,nao_harmonico,2881
181,164,5,nao_harmonico,2882
170,159,30,nao_harmonico,2882
205,228,111,nao_harmonico,2882
86,98,116,nao_harmonico,2883
36,176,52,nao_harmonico,2883
140,170,157,nao_harmonico,2883
238,27,185,nao_harmonico,2884
120,7,164,nao_harmonico,2884
181,210,122,nao_harmonico,2884
173,68,155,nao_harmonico,2885
116,106,163,nao_harmonico,2885
26,174,163,nao_harmonico,2885
231,171,45,nao_harmonico,2886
168,96,41,nao_harmonico,2886
101,2,3,nao_harmonico,2886
219,207,83,nao_harmonico,2887
76,32,211,nao_harmonico,2887
195,150,40,nao_harmonico,2887
133,108,32,nao_harmonico,2888
105,158,140,nao_harmonico,2888
94,221,70,nao_harmonico,2888
243,26,138,nao_harmonico,2889
45,59,11,nao_harmonico,2889
251,43,83,nao_harmonico,2889
138,64,214,nao_harmonico,2890
14,55,98,nao_harmonico,2890
78,208,4,nao_harmonico,2890
160,172,233,nao_harmonico,2891
228,168,51,nao_harmonico,2891
252,184,121,nao_harmonico,2891
252,160,97,nao_harmonico,2892
31,255,26,nao_harmonico,2892
134,110,123,nao_harmonico,2892
238,113,7,nao_harmonico,2893
17,166,29,nao_harmonico,2893
162,11,177,nao_harmonico,2893
117,200,173,nao_harmonico,2894
177,156,12,nao_harmonico,2894
54,2,183,nao_harmonico,2894
163,12,101,nao_harmonico,2895
187,239,202,nao_harmonico,2895
41,86,240,nao_harmonico,2895
25,32,220,nao_harmonico,2896
49,252,59,nao_harmonico,2896
249,249,57,nao_harmonico,2896
212,136,149,nao_harmonico,2897
140,78,155,nao_harmonico,2897
175,176,124,nao_harmonico,2897
234,11,48,nao_harmonico,2898
157,14,129,nao_harmonico,2898
95,2,36,nao_harmonico,2898
117,124,78,nao_harmonico,2899
29,48,161,nao_harmonico,2899
36,163,181,nao_harmonico,2899
236,35,132,nao_harmonico,2900
102,115,117,nao_harmonico,2900
250,220,59,nao_harmonico,2900
214,54,228,nao_harmonico,2901
229,186,93,nao_harmonico,2901
185,221,30,nao_harmonico,2901
183,101,128,nao_harmonico,2902
52,143,115,nao_harmonico,2902
83,234,184,nao_harmonico,2902
219,148,105,nao_harmonico,2903
76,250,198,nao_harmonico,2903
102,209,110,nao_harmonico,2903
75,125,237,nao_harmonico,2904
221,194,121,nao_harmonico,2904
220,165,174,nao_harmonico,2904
0,170,127,nao_harmonico,2905
211,129,118,nao_harmonico,2905
41,31,90,nao_harmonico,2905
93,133,170,nao_harmonico,2906
14,204,33,nao_harmonico,2906
54,109,22,nao_harmonico,2906
152,224,39,nao_harmonico,2907
176,47,182,nao_harmonico,2907
168,160,173,nao_harmonico,2907
191,114,176,nao_harmonico,2908
254,69,55,nao_harmonico,2908
45,26,146,nao_harmonico,2908
116,124,48,nao_harmonico,2909
49,200,210,nao_harmonico,2909
102,158,66,nao_harmonico,2909
189,96,122,nao_harmonico,2910
249,137,184,nao_harmonico,2910
14,214,212,nao_harmonico,2910
69,211,52,nao_harmonico,2911
158,197,16,nao_harmonico,2911
134,110,247,nao_harmonico,2911
165,114,179,nao_harmonico,2912
223,80,195,nao_harmonico,2912
20,235,255,nao_harmonico,2912
195,240,119,nao_harmonico,2913
125,138,78,nao_harmonico,2913
253,220,202,nao_harmonico,2913
33,15,210,nao_harmonico,2914
119,210,193,nao_harmonico,2914
52,166,164,nao_harmonico,2914
171,88,241,nao_harmonico,2915
72,36,76,nao_harmonico,2915
47,158,60,nao_harmonico,2915
88,156,236,nao_harmonico,2916
43,175,142,nao_harmonico,2916
230,47,62,nao_harmonico,2916
106,238,22,nao_harmonico,2917
170,168,48,nao_harmonico,2917
195,153,78,nao_harmonico,2917
99,21,110,nao_harmonico,2918
65,202,73,nao_harmonico,2918
226,182,170,nao_harmonico,2918
55,100,131,nao_harmonico,2919
225,170,81,nao_harmonico,2919
70,119,222,nao_harmonico,2919
122,214,161,nao_harmonico,2920
251,128,16,nao_harmonico,2920
170,158,143,nao_harmonico,2920
166,222,151,nao_harmonico,2921
135,60,3,nao_harmonico,2921
162,162,224,nao_harmonico,2921
230,67,235,nao_harmonico,2922
85,148,174,nao_harmonico,2922
92,154,76,nao_harmonico,2922
228,51,156,nao_harmonico,2923
19,41,50,nao_harmonico,2923
219,248,218,nao_harmonico,2923
246,243,142,nao_harmonico,2924
85,21,14,nao_harmonico,2924
248,145,51,nao_harmonico,2924
254,75,247,nao_harmonico,2925
125,114,89,nao_harmonico,2925
116,150,243,nao_harmonico,2925
125,51,220,nao_harmonico,2926
145,172,1,nao_harmonico,2926
152,222,25,nao_harmonico,2926
254,55,142,nao_harmonico,2927
132,194,66,nao_harmonico,2927
182,159,166,nao_harmonico,2927
133,163,53,nao_harmonico,2928
32,14,162,nao_harmonico,2928
250,15,13,nao_harmonico,2928
93,37,254,nao_harmonico,2929
69,180,226,nao_harmonico,2929
132,202,67,nao_harmonico,2929
83,110,242,nao_harmonico,2930
134,96,206,nao_harmonico,2930
81,242,81,nao_harmonico,2930
210,149,137,nao_harmonico,2931
36,227,155,nao_harmonico,2931
11,94,234,nao_harmonico,2931
243,87,66,nao_harmonico,2932
9,84,34,nao_harmonico,2932
92,33,23,nao_harmonico,2932
225,42,181,nao_harmonico,2933
32,43,2,nao_harmonico,2933
211,50,223,nao_harmonico,2933
95,247,122,nao_harmonico,2934
23,68,158,nao_harmonico,2934
212,230,222,nao_harmonico,2934
211,235,48,nao_harmonico,2935
132,226,173,nao_harmonico,2935
249,112,80,nao_harmonico,2935
221,96,144,nao_harmonico,2936
152,117,224,nao_harmonico,2936
5,8,65,nao_harmonico,2936
109,133,120,nao_harmonico,2937
0,5,142,nao_harmonico,2937
174,71,221,nao_harmonico,2937
3,44,197,nao_harmonico,2938
205,250,77,nao_harmonico,2938
55,156,104,nao_harmonico,2938
220,242,241,nao_harmonico,2939
48,130,247,nao_harmonico,2939
74,77,177,nao_harmonico,2939
65,46,166,nao_harmonico,2940
76,136,211,nao_harmonico,2940
251,186,38,nao_harmonico,2940
39,75,246,nao_harmonico,2941
13,199,225,nao_harmonico,2941
71,169,156,nao_harmonico,2941
192,22,93,nao_harmonico,2942
159,163,22,nao_harmonico,2942
51,182,232,nao_harmonico,2942
181,178,143,nao_harmonico,2943
166,205,92,nao_harmonico,2943
149,41,218,nao_harmonico,2943
99,113,140,nao_harmonico,2944
253,70,81,nao_harmonico,2944
41,46,29,nao_harmonico,2944
186,77,35,nao_harmonico,2945
83,203,27,nao_harmonico,2945
166,221,123,nao_harmonico,2945
144,173,235,nao_harmonico,2946
144,89,54,nao_harmonico,2946
42,154,228,nao_harmonico,2946
106,122,4,nao_harmonico,2947
217,81,140,nao_harmonico,2947
227,216,172,nao_harmonico,2947
75,7,190,nao_harmonico,2948
125,157,222,nao_harmonico,2948
97,238,98,nao_harmonico,2948
160,6,1,nao_harmonico,2949
225,60,74,nao_harmonico,2949
247,146,26,nao_harmonico,2949
60,129,187,nao_harmonico,2950
200,250,107,nao_harmonico,2950
147,86,247,nao_harmonico,2950
146,221,80,nao_harmonico,2951
149,240,216,nao_harmonico,2951
251,223,20,nao_harmonico,2951
132,57,58,nao_harmonico,2952
177,55,207,nao_harmonico,2952
39,187,33,nao_harmonico,2952
134,159,220,nao_harmonico,2953
212,66,60,nao_harmonico,2953
250,53,185,nao_harmonico,2953
70,145,69,nao_harmonico,2954
35,53,9,nao_harmonico,2954
7,45,214,nao_harmonico,2954
125,168,144,nao_harmonico,2955
0,89,220,nao_harmonico,2955
91,253,252,nao_harmonico,2955
254,47,23,nao_harmonico,2956
184,236,57,nao_harmonico,2956
52,41,111,nao_harmonico,2956
56,41,207,nao_harmonico,2957
82,216,203,nao_harmonico,2957
123,153,164,nao_harmonico,2957
225,17,174,nao_harmonico,2958
19,95,58,nao_harmonico,2958
135,229,191,nao_harmonico,2958
134,193,161,nao_harmonico,2959
55,8,205,nao_harmonico,2959
60,114,141,nao_harmonico,2959
53,79,230,nao_harmonico,2960
240,201,118,nao_harmonico,2960
196,227,103,nao_harmonico,2960
237,123,42,nao_harmonico,2961
109,130,201,nao_harmonico,2961
27,212,255,nao_harmonico,2961
215,66,48,nao_harmonico,2962
178,185,3,nao_harmonico,2962
84,141,114,nao_harmonico,2962
136,83,94,nao_harmonico,2963
89,56,120,nao_harmonico,2963
29,188,32,nao_harmonico,2963
86,222,148,nao_harmonico,2964
92,179,140,nao_harmonico,2964
80,91,164,nao_harmonico,2964
102,132,131,nao_harmonico,2965
82,39,253,nao_harmonico,2965
138,144,91,nao_harmonico,2965
252,107,135,nao_harmonico,2966
234,78,10,nao_harmonico,2966
186,77,128,nao_harmonico,2966
193,254,3,nao_harmonico,2967
213,246,105,nao_harmonico,2967
232,185,146,nao_harmonico,2967
45,93,164,nao_harmonico,2968
171,114,112,nao_harmonico,2968
244,121,32,nao_harmonico,2968
27,46,200,nao_harmonico,2969
138,164,119,nao_harmonico,2969
131,194,28,nao_harmonico,2969
181,113,94,nao_harmonico,2970
59,216,38,nao_harmonico,2970
176,186,134,nao_harmonico,2970
235,65,12,nao_harmonico,2971
82,195,11,nao_harmonico,2971
206,177,34,nao_harmonico,2971
206,28,31,nao_harmonico,2972
47,81,207,nao_harmonico,2972
1,63,220,nao_harmonico,2972
120,142,251,nao_harmonico,2973
140,0,241,nao_harmonico,2973
132,123,158,nao_harmonico,2973
47,110,251,nao_harmonico,2974
247,116,219,nao_harmonico,2974
190,194,143,nao_harmonico,2974
242,55,45,nao_harmonico,2975
114,15,248,nao_harmonico,2975
92,52,179,nao_harmonico,2975
103,247,10,nao_harmonico,2976
190,72,12,nao_harmonico,2976
23,220,243,nao_harmonico,2976
37,123,31,nao_harmonico,2977
198,102,57,nao_harmonico,2977
147,251,136,nao_harmonico,2977
19,138,253,nao_harmonico,2978
38,126,41,nao_harmonico,2978
62,195,200,nao_harmonico,2978
168,7,180,nao_harmonico,2979
68,133,187,nao_harmonico,2979
30,210,188,nao_harmonico,2979
139,148,196,nao_harmonico,2980
198,225,69,nao_harmonico,2980
17,246,248,nao_harmonico,2980
7,126,211,nao_harmonico,2981
12,117,129,nao_harmonico,2981
215,150,196,nao_harmonico,2981
111,50,169,nao_harmonico,2982
38,114,79,nao_harmonico,2982
99,212,105,nao_harmonico,2982
161,214,73,nao_harmonico,2983
140,86,153,nao_harmonico,2983
0,12,10,nao_harmonico,2983
81,237,150,nao_harmonico,2984
159,186,217,nao_harmonico,2984
117,8,225,nao_harmonico,2984
210,114,121,nao_harmonico,2985
83,70,51,nao_harmonico,2985
32,229,31,nao_harmonico,2985
132,199,46,nao_harmonico,2986
215,232,104,nao_harmonico,2986
111,116,22,nao_harmonico,2986
220,157,60,nao_harmonico,2987
2,222,189,nao_harmonico,2987
230,203,73,nao_harmonico,2987
195,24,108,nao_harmonico,2988
112,141,253,nao_harmonico,2988
112,9,124,nao_harmonico,2988
198,193,85,nao_harmonico,2989
71,180,248,nao_harmonico,2989
138,222,192,nao_harmonico,2989
245,187,229,nao_harmonico,2990
138,141,12,nao_harmonico,2990
154,80,232,nao_harmonico,2990
72,133,121,nao_harmonico,2991
238,170,186,nao_harmonico,2991
186,50,176,nao_harmonico,2991
110,218,108,nao_harmonico,2992
132,178,79,nao_harmonico,2992
236,96,160,nao_harmonico,2992
25,251,129,nao_harmonico,2993
206,137,108,nao_harmonico,2993
46,225,144,nao_harmonico,2993
213,184,176,nao_harmonico,2994
179,135,79,nao_harmonico,2994
131,160,115,nao_harmonico,2994
226,236,124,nao_harmonico,2995
139,92,91,nao_harmonico,2995
155,40,5,nao_harmonico,2995
30,41,143,nao_harmonico,2996
100,75,127,nao_harmonico,2996
102,210,210,nao_harmonico,2996
120,177,255,nao_harmonico,2997
141,78,133,nao_harmonico,2997
79,120,182,nao_harmonico,2997
35,57,30,nao_harmonico,2998
246,211,204,nao_harmonico,2998
72,70,151,nao_harmonico,2998
131,166,25,nao_harmonico,2999
53,47,149,nao_harmonico,2999
163,112,5,nao_harmonico,2999
26,58,204,nao_harmonico,3000
43,153,6,nao_harmonico,3000
137,253,240,nao_harmonico,3000
249,11,78,nao_harmonico,3001
155,26,4,nao_harmonico,3001
29,68,73,nao_harmonico,3001
28,91,130,nao_harmonico,3002
132,99,220,nao_harmonico,3002
178,252,237,nao_harmonico,3002
134,194,92,nao_harmonico,3003
244,167,31,nao_harmonico,3003
251,130,167,nao_harmonico,3003
157,179,33,nao_harmonico,3004
7,172,189,nao_harmonico,3004
160,234,99,nao_harmonico,3004
184,152,166,nao_harmonico,3005
133,70,24,nao_harmonico,3005
135,61,181,nao_harmonico,3005
39,181,110,nao_harmonico,3006
127,205,150,nao_harmonico,3006
87,215,206,nao_harmonico,3006
65,7,228,nao_harmonico,3007
215,250,64,nao_harmonico,3007
232,34,146,nao_harmonico,3007
89,39,240,nao_harmonico,3008
251,12,192,nao_harmonico,3008
191,215,115,nao_harmonico,3008
118,144,67,nao_harmonico,3009
97,142,148,nao_harmonico,3009
125,36,198,nao_harmonico,3009
185,232,188,nao_harmonico,3010
156,205,184,nao_harmonico,3010
126,161,177,nao_harmonico,3010
232,192,177,nao_harmonico,3011
92,196,232,nao_harmonico,3011
58,44,179,nao_harmonico,3011
104,166,96,nao_harmonico,3012
199,230,42,nao_harmonico,3012
83,111,138,nao_harmonico,3012
83,180,30,nao_harmonico,3013
225,88,108,nao_harmonico,3013
194,58,73,nao_harmonico,3013
250,227,61,nao_harmonico,3014
239,64,49,nao_harmonico,3014
64,2,220,nao_harmonico,3014
40,212,147,nao_harmonico,3015
33,187,61,nao_harmonico,3015
56,144,96,nao_harmonico,3015
152,191,185,nao_harmonico,3016
184,254,89,nao_harmonico,3016
42,157,53,nao_harmonico,3016
112,200,153,nao_harmonico,3017
27,140,127,nao_harmonico,3017
205,89,81,nao_harmonico,3017
86,201,35,nao_harmonico,3018
123,54,2,nao_harmonico,3018
110,219,200,nao_harmonico,3018
177,25,199,nao_harmonico,3019
218,202,39,nao_harmonico,3019
228,98,200,nao_harmonico,3019
2,61,229,nao_harmonico,3020
242,163,221,nao_harmonico,3020
86,154,148,nao_harmonico,3020
63,117,111,nao_harmonico,3021
148,147,41,nao_harmonico,3021
212,170,141,nao_harmonico,3021
238,219,97,nao_harmonico,3022
125,59,206,nao_harmonico,3022
6,82,150,nao_harmonico,3022
231,139,199,nao_harmonico,3023
171,69,84,nao_harmonico,3023
108,135,222,nao_harmonico,3023
128,130,25,nao_harmonico,3024
2,253,4,nao_harmonico,3024
177,98,1,nao_harmonico,3024
84,118,96,nao_harmonico,3025
245,35,109,nao_harmonico,3025
114,170,213,nao_harmonico,3025
63,173,1,nao_harmonico,3026
62,126,30,nao_harmonico,3026
17,2,230,nao_harmonico,3026
61,55,149,nao_harmonico,3027
145,66,130,nao_harmonico,3027
6,217,40,nao_harmonico,3027
82,10,52,nao_harmonico,3028
253,223,205,nao_harmonico,3028
56,251,235,nao_harmonico,3028
98,83,93,nao_harmonico,3029
167,178,135,nao_harmonico,3029
238,0,80,nao_harmonico,3029
166,119,28,nao_harmonico,3030
70,77,163,nao_harmonico,3030
163,31,89,nao_harmonico,3030
200,67,217,nao_harmonico,3031
165,145,22,nao_harmonico,3031
170,220,90,nao_harmonico,3031
18,237,219,nao_harmonico,3032
55,133,3,nao_harmonico,3032
230,251,107,nao_harmonico,3032
43,80,8,nao_harmonico,3033
156,178,29,nao_harmonico,3033
47,59,207,nao_harmonico,3033
9,14,86,nao_harmonico,3034
116,83,84,nao_harmonico,3034
207,69,183,nao_harmonico,3034
202,146,135,nao_harmonico,3035
235,181,57,nao_harmonico,3035
106,165,60,nao_harmonico,3035
151,138,33,nao_harmonico,3036
55,198,61,nao_harmonico,3036
155,100,36,nao_harmonico,3036
240,237,180,nao_harmonico,3037
98,77,28,nao_harmonico,3037
1,52,214,nao_harmonico,3037
121,22,110,nao_harmonico,3038
213,12,22,nao_harmonico,3038
87,106,52,nao_harmonico,3038
102,197,41,nao_harmonico,3039
185,94,114,nao_harmonico,3039
21,117,229,nao_harmonico,3039
219,250,86,nao_harmonico,3040
35,243,190,nao_harmonico,3040
35,93,217,nao_harmonico,3040
236,153,226,nao_harmonico,3041
22,78,117,nao_harmonico,3041
255,129,84,nao_harmonico,3041
98,137,16,nao_harmonico,3042
184,222,49,nao_harmonico,3042
40,237,119,nao_harmonico,3042
65,226,67,nao_harmonico,3043
77,71,51,nao_harmonico,3043
143,9,33,nao_harmonico,3043
160,169,87,nao_harmonico,3044
203,85,94,nao_harmonico,3044
27,82,42,nao_harmonico,3044
25,124,35,nao_harmonico,3045
111,216,232,nao_harmonico,3045
232,94,6,nao_harmonico,3045
150,40,118,nao_harmonico,3046
100,142,23,nao_harmonico,3046
145,34,79,nao_harmonico,3046
245,159,88,nao_harmonico,3047
60,221,198,nao_harmonico,3047
230,241,115,nao_harmonico,3047
113,92,242,nao_harmonico,3048
236,72,24,nao_harmonico,3048
36,158,93,nao_harmonico,3048
88,255,117,nao_harmonico,3049
114,138,193,nao_harmonico,3049
160,155,195,nao_harmonico,3049
87,231,49,nao_harmonico,3050
241,135,82,nao_harmonico,3050
140,175,247,nao_harmonico,3050
99,50,211,nao_harmonico,3051
196,124,55,nao_harmonico,3051
241,147,174,nao_harmonico,3051
9,217,182,nao_harmonico,3052
151,38,2,nao_harmonico,3052
91,215,126,nao_harmonico,3052
251,152,3,nao_harmonico,3053
195,72,19,nao_harmonico,3053
172,136,234,nao_harmonico,3053
59,58,2,nao_harmonico,3054
64,176,3,nao_harmonico,3054
17,27,83,nao_harmonico,3054
128,171,183,nao_harmonico,3055
40,29,24,nao_harmonico,3055
121,118,76,nao_harmonico,3055
207,238,141,nao_harmonico,3056
104,208,123,nao_harmonico,3056
198,40,125,nao_harmonico,3056
193,209,198,nao_harmonico,3057
109,43,228,nao_harmonico,3057
122,59,57,nao_harmonico,3057
100,138,116,nao_harmonico,3058
229,163,125,nao_harmonico,3058
239,217,231,nao_harmonico,3058
234,135,1,nao_harmonico,3059
142,251,126,nao_harmonico,3059
10,31,225,nao_harmonico,3059
116,199,180,nao_harmonico,3060
84,205,36,nao_harmonico,3060
32,175,62,nao_harmonico,3060
33,185,234,nao_harmonico,3061
124,111,105,nao_harmonico,3061
236,27,151,nao_harmonico,3061
102,165,109,nao_harmonico,3062
255,169,179,nao_harmonico,3062
162,217,172,nao_harmonico,3062
191,100,29,nao_harmonico,3063
17,193,119,nao_harmonico,3063
246,2,74,nao_harmonico,3063
50,225,237,nao_harmonico,3064
47,108,50,nao_harmonico,3064
248,15,220,nao_harmonico,3064
69,73,203,nao_harmonico,3065
186,73,43,nao_harmonico,3065
75,17,235,nao_harmonico,3065
118,26,5,nao_harmonico,3066
95,88,98,nao_harmonico,3066
149,140,179,nao_harmonico,3066
115,229,52,nao_harmonico,3067
33,54,34,nao_harmonico,3067
17,38,68,nao_harmonico,3067
20,80,120,nao_harmonico,3068
23,69,43,nao_harmonico,3068
239,181,253,nao_harmonico,3068
126,68,219,nao_harmonico,3069
218,38,224,nao_harmonico,3069
78,217,185,nao_harmonico,3069
156,36,156,nao_harmonico,3070
134,19,117,nao_harmonico,3070
232,186,49,nao_harmonico,3070
7,94,251,nao_harmonico,3071
175,31,172,nao_harmonico,3071
45,19,40,nao_harmonico,3071
12,30,29,nao_harmonico,3072
118,234,140,nao_harmonico,3072
132,209,46,nao_harmonico,3072
40,25,194,nao_harmonico,3073
83,148,87,nao_harmonico,3073
218,135,92,nao_harmonico,3073
