R,G,B,RÓTULO,GRUPO
240,166,139,nao_harmonico,3052
87,178,25,nao_harmonico,3053
231,151,63,nao_harmonico,3053
87,222,242,nao_harmonico,3053
183,244,156,nao_harmonico,3054
54,129,190,nao_harmonico,3054
155,157,18,nao_harmonico,3054
1,213,160,nao_harmonico,3055
106,203,60,nao_harmonico,3055
172,65,102,nao_harmonico,3055
76,87,104,nao_harmonico,3056
251,200,251,nao_harmonico,3056
112,212,181,nao_harmonico,3056
53,14,147,nao_harmonico,3057
59,56,61,nao_harmonico,3057
11,26,145,nao_harmonico,3057
185,61,9,nao_harmonico,3058
112,175,1,nao_harmonico,3058
188,100,83,nao_harmonico,3058
16,52,123,nao_harmonico,3059
39,4,228,nao_harmonico,3059
173,202,232,nao_harmonico,3059
178,241,91,nao_harmonico,3060
254,9,146,nao_harmonico,3060
232,69,196,nao_harmonico,3060
187,120,193,nao_harmonico,3061
188,74,75,nao_harmonico,3061
94,44,153,nao_harmonico,3061
109,126,67,nao_harmonico,3062
158,197,30,nao_harmonico,3062
114,212,86,nao_harmonico,3062
149,110,249,nao_harmonico,3063
155,155,65,nao_harmonico,3063
103,1,214,nao_harmonico,3063
235,18,12,nao_harmonico,3064
29,153,140,nao_harmonico,3064
254,184,28,nao_harmonico,3064
187,178,26,nao_harmonico,3065
188,43,105,nao_harmonico,3065
90,184,88,nao_harmonico,3065
235,131,80,nao_harmonico,3066
196,101,127,nao_harmonico,3066
194,137,153,nao_harmonico,3066
121,178,254,nao_harmonico,3067
142,230,137,nao_harmonico,3067
177,92,114,nao_harmonico,3067
205,0,94,nao_harmonico,3068
69,216,204,nao_harmonico,3068
223,186,241,nao_harmonico,3068
39,186,66,nao_harmonico,3069
169,51,250,nao_harmonico,3069
21,157,126,nao_harmonico,3069
167,120,198,nao_harmonico,3070
61,156,95,nao_harmonico,3070
124,248,104,nao_harmonico,3070
185,103,112,nao_harmonico,3071
9,55,81,nao_harmonico,3071
200,205,151,nao_harmonico,3071
207,62,79,nao_harmonico,3072
209,59,222,nao_harmonico,3072
41,144,20,nao_harmonico,3072
15,234,3,nao_harmonico,3073
234,205,23,nao_harmonico,3073
124,125,236,nao_harmonico,3073
186,82,46,nao_harmonico,3074
214,101,116,nao_harmonico,3074
182,229,242,nao_harmonico,3074
23,136,223,nao_harmonico,3075
183,109,210,nao_harmonico,3075
220,85,138,nao_harmonico,3075
9,28,14,nao_harmonico,3076
186,223,213,nao_harmonico,3076
191,141,22,nao_harmonico,3076
31,193,108,nao_harmonico,3077
223,87,191,nao_harmonico,3077
15,60,202,nao_harmonico,3077
199,232,205,nao_harmonico,3078
205,207,128,nao_harmonico,3078
140,141,22,nao_harmonico,3078
163,94,174,nao_harmonico,3079
8,11,137,nao_harmonico,3079
90,197,118,nao_harmonico,3079
11,239,237,nao_harmonico,3080
96,145,246,nao_harmonico,3080
38,228,72,nao_harmonico,3080
228,194,149,nao_harmonico,3081
102,76,2,nao_harmonico,3081
36,27,135,nao_harmonico,3081
7,115,173,nao_harmonico,3082
174,161,76,nao_harmonico,3082
228,250,93,nao_harmonico,3082
147,221,35,nao_harmonico,3083
230,187,131,nao_harmonico,3083
117,41,135,nao_harmonico,3083
239,181,183,nao_harmonico,3084
117,80,125,nao_harmonico,3084
91,11,212,nao_harmonico,3084
74,51,137,nao_harmonico,3085
168,170,170,nao_harmonico,3085
74,84,166,nao_harmonico,3085
177,173,22,nao_harmonico,3086
191,14,109,nao_harmonico,3086
54,250,178,nao_harmonico,3086
9,182,191,nao_harmonico,3087
154,252,104,nao_harmonico,3087
6,111,87,nao_harmonico,3087
252,91,140,nao_harmonico,3088
225,83,102,nao_harmonico,3088
143,157,219,nao_harmonico,3088
150,9,190,nao_harmonico,3089
12,210,238,nao_harmonico,3089
108,120,161,nao_harmonico,3089
60,72,40,nao_harmonico,3090
232,215,151,nao_harmonico,3090
182,119,9,nao_harmonico,3090
255,139,22,nao_harmonico,3091
81,105,144,nao_harmonico,3091
127,247,36,nao_harmonico,3091
159,48,11,nao_harmonico,3092
59,241,189,nao_harmonico,3092
188,133,136,nao_harmonico,3092
218,52,91,nao_harmonico,3093
186,197,173,nao_harmonico,3093
1,102,22,nao_harmonico,3093
101,8,214,nao_harmonico,3094
161,136,210,nao_harmonico,3094
165,123,108,nao_harmonico,3094
242,229,170,nao_harmonico,3095
197,169,239,nao_harmonico,3095
168,208,116,nao_harmonico,3095
102,248,116,nao_harmonico,3096
65,206,80,nao_harmonico,3096
217,170,106,nao_harmonico,3096
183,18,100,nao_harmonico,3097
52,151,80,nao_harmonico,3097
197,214,74,nao_harmonico,3097
241,112,5,nao_harmonico,3098
89,24,207,nao_harmonico,3098
115,194,180,nao_harmonico,3098
149,84,207,nao_harmonico,3099
186,32,190,nao_harmonico,3099
27,149,239,nao_harmonico,3099
172,191,100,nao_harmonico,3100
68,199,74,nao_harmonico,3100
88,65,183,nao_harmonico,3100
175,212,195,nao_harmonico,3101
108,134,12,nao_harmonico,3101
72,232,148,nao_harmonico,3101
107,157,89,nao_harmonico,3102
217,212,109,nao_harmonico,3102
62,234,253,nao_harmonico,3102
177,36,38,nao_harmonico,3103
107,46,151,nao_harmonico,3103
90,181,197,nao_harmonico,3103
71,194,171,nao_harmonico,3104
168,162,11,nao_harmonico,3104
181,37,255,nao_harmonico,3104
146,83,240,nao_harmonico,3105
43,182,98,nao_harmonico,3105
216,36,207,nao_harmonico,3105
25,51,209,nao_harmonico,3106
5,230,106,nao_harmonico,3106
180,9,96,nao_harmonico,3106
222,252,11,nao_harmonico,3107
110,112,212,nao_harmonico,3107
252,185,21,nao_harmonico,3107
84,182,120,nao_harmonico,3108
243,196,151,nao_harmonico,3108
10,171,162,nao_harmonico,3108
188,57,184,nao_harmonico,3109
227,179,159,nao_harmonico,3109
82,78,218,nao_harmonico,3109
224,9,142,nao_harmonico,3110
41,83,44,nao_harmonico,3110
96,159,244,nao_harmonico,3110
199,162,144,nao_harmonico,3111
97,2,214,nao_harmonico,3111
193,96,90,nao_harmonico,3111
214,77,219,nao_harmonico,3112
188,201,92,nao_harmonico,3112
232,187,33,nao_harmonico,3112
247,180,234,nao_harmonico,3113
243,196,236,nao_harmonico,3113
210,77,94,nao_harmonico,3113
204,64,198,nao_harmonico,3114
201,242,182,nao_harmonico,3114
137,69,102,nao_harmonico,3114
171,18,241,nao_harmonico,3115
125,11,181,nao_harmonico,3115
127,11,190,nao_harmonico,3115
159,109,225,nao_harmonico,3116
78,175,140,nao_harmonico,3116
108,63,58,nao_harmonico,3116
9,18,36,nao_harmonico,3117
110,67,101,nao_harmonico,3117
79,132,154,nao_harmonico,3117
234,54,36,nao_harmonico,3118
84,250,208,nao_harmonico,3118
231,122,41,nao_harmonico,3118
2,114,246,nao_harmonico,3119
39,173,123,nao_harmonico,3119
99,10,65,nao_harmonico,3119
45,204,116,nao_harmonico,3120
179,251,207,nao_harmonico,3120
154,89,61,nao_harmonico,3120
216,236,104,nao_harmonico,3121
17,51,39,nao_harmonico,3121
21,244,91,nao_harmonico,3121
42,114,68,nao_harmonico,3122
168,94,179,nao_harmonico,3122
215,71,190,nao_harmonico,3122
135,254,80,nao_harmonico,3123
251,221,228,nao_harmonico,3123
81,179,5,nao_harmonico,3123
227,124,94,nao_harmonico,3124
112,64,241,nao_harmonico,3124
196,62,42,nao_harmonico,3124
27,175,9,nao_harmonico,3125
80,179,238,nao_harmonico,3125
47,117,84,nao_harmonico,3125
202,154,190,nao_harmonico,3126
51,212,16,nao_harmonico,3126
136,29,118,nao_harmonico,3126
4,201,170,nao_harmonico,3127
169,216,154,nao_harmonico,3127
209,64,130,nao_harmonico,3127
36,27,144,nao_harmonico,3128
207,10,12,nao_harmonico,3128
204,216,82,nao_harmonico,3128
71,214,121,nao_harmonico,3129
153,92,99,nao_harmonico,3129
62,206,189,nao_harmonico,3129
59,73,236,nao_harmonico,3130
208,145,89,nao_harmonico,3130
197,172,110,nao_harmonico,3130
161,129,47,nao_harmonico,3131
146,227,98,nao_harmonico,3131
154,176,66,nao_harmonico,3131
88,16,134,nao_harmonico,3132
200,44,154,nao_harmonico,3132
218,35,218,nao_harmonico,3132
173,18,59,nao_harmonico,3133
41,5,121,nao_harmonico,3133
183,144,120,nao_harmonico,3133
190,207,63,nao_harmonico,3134
79,1,204,nao_harmonico,3134
19,208,105,nao_harmonico,3134
15,166,147,nao_harmonico,3135
78,120,206,nao_harmonico,3135
175,147,39,nao_harmonico,3135
192,138,2,nao_harmonico,3136
44,73,7,nao_harmonico,3136
248,175,21,nao_harmonico,3136
24,0,213,nao_harmonico,3137
9,237,205,nao_harmonico,3137
186,206,102,nao_harmonico,3137
166,182,217,nao_harmonico,3138
231,228,59,nao_harmonico,3138
207,25,80,nao_harmonico,3138
159,125,108,nao_harmonico,3139
104,197,232,nao_harmonico,3139
227,9,41,nao_harmonico,3139
143,248,182,nao_harmonico,3140
28,235,83,nao_harmonico,3140
98,75,97,nao_harmonico,3140
208,74,2,nao_harmonico,3141
67,50,106,nao_harmonico,3141
68,83,152,nao_harmonico,3141
146,169,68,nao_harmonico,3142
104,181,140,nao_harmonico,3142
180,53,92,nao_harmonico,3142
89,214,149,nao_harmonico,3143
211,193,38,nao_harmonico,3143
175,13,183,nao_harmonico,3143
54,231,240,nao_harmonico,3144
136,70,196,nao_harmonico,3144
224,142,167,nao_harmonico,3144
0,243,88,nao_harmonico,3145
117,45,31,nao_harmonico,3145
2,198,139,nao_harmonico,3145
245,9,193,nao_harmonico,3146
196,204,102,nao_harmonico,3146
183,94,103,nao_harmonico,3146
84,50,144,nao_harmonico,3147
137,6,247,nao_harmonico,3147
56,65,76,nao_harmonico,3147
18,41,164,nao_harmonico,3148
63,48,109,nao_harmonico,3148
82,117,253,nao_harmonico,3148
20,234,206,nao_harmonico,3149
87,152,83,nao_harmonico,3149
102,81,1,nao_harmonico,3149
70,187,9,nao_harmonico,3150
174,168,50,nao_harmonico,3150
45,153,200,nao_harmonico,3150
132,246,50,nao_harmonico,3151
246,2,155,nao_harmonico,3151
172,92,58,nao_harmonico,3151
231,108,8,nao_harmonico,3152
243,219,129,nao_harmonico,3152
155,172,44,nao_harmonico,3152
11,128,24,nao_harmonico,3153
204,157,189,nao_harmonico,3153
112,234,169,nao_harmonico,3153
96,6,131,nao_harmonico,3154
145,181,125,nao_harmonico,3154
40,203,198,nao_harmonico,3154
98,163,45,nao_harmonico,3155
61,120,45,nao_harmonico,3155
178,232,196,nao_harmonico,3155
31,229,90,nao_harmonico,3156
116,145,21,nao_harmonico,3156
2,76,18,nao_harmonico,3156
127,30,46,nao_harmonico,3157
138,87,6,nao_harmonico,3157
102,153,228,nao_harmonico,3157
111,13,87,nao_harmonico,3158
86,134,215,nao_harmonico,3158
54,64,191,nao_harmonico,3158
99,56,21,nao_harmonico,3159
143,180,34,nao_harmonico,3159
153,20,21,nao_harmonico,3159
235,80,113,nao_harmonico,3160
148,70,172,nao_harmonico,3160
163,144,241,nao_harmonico,3160
113,108,223,nao_harmonico,3161
178,41,38,nao_harmonico,3161
126,46,142,nao_harmonico,3161
252,85,222,nao_harmonico,3162
233,168,199,nao_harmonico,3162
239,229,142,nao_harmonico,3162
67,180,173,nao_harmonico,3163
236,30,184,nao_harmonico,3163
255,66,67,nao_harmonico,3163
26,197,36,nao_harmonico,3164
164,91,243,nao_harmonico,3164
231,183,135,nao_harmonico,3164
163,128,188,nao_harmonico,3165
170,69,223,nao_harmonico,3165
223,157,133,nao_harmonico,3165
193,226,169,nao_harmonico,3166
35,86,87,nao_harmonico,3166
110,251,168,nao_harmonico,3166
78,47,107,nao_harmonico,3167
215,234,235,nao_harmonico,3167
185,86,11,nao_harmonico,3167
221,127,241,nao_harmonico,3168
139,18,39,nao_harmonico,3168
212,118,160,nao_harmonico,3168
237,23,72,nao_harmonico,3169
9,53,75,nao_harmonico,3169
57,218,46,nao_harmonico,3169
29,76,137,nao_harmonico,3170
249,10,66,nao_harmonico,3170
221,252,43,nao_harmonico,3170
126,61,128,nao_harmonico,3171
231,76,76,nao_harmonico,3171
23,92,191,nao_harmonico,3171
155,9,244,nao_harmonico,3172
142,224,249,nao_harmonico,3172
149,29,136,nao_harmonico,3172
196,104,189,nao_harmonico,3173
13,167,190,nao_harmonico,3173
61,59,16,nao_harmonico,3173
143,75,203,nao_harmonico,3174
117,24,162,nao_harmonico,3174
119,83,71,nao_harmonico,3174
236,204,101,nao_harmonico,3175
180,90,116,nao_harmonico,3175
252,130,109,nao_harmonico,3175
194,184,143,nao_harmonico,3176
112,188,150,nao_harmonico,3176
182,71,207,nao_harmonico,3176
95,227,251,nao_harmonico,3177
100,11,24,nao_harmonico,3177
68,120,226,nao_harmonico,3177
132,85,47,nao_harmonico,3178
37,151,81,nao_harmonico,3178
20,111,237,nao_harmonico,3178
129,71,233,nao_harmonico,3179
106,220,221,nao_harmonico,3179
213,79,117,nao_harmonico,3179
71,229,164,nao_harmonico,3180
205,126,172,nao_harmonico,3180
166,184,114,nao_harmonico,3180
164,18,219,nao_harmonico,3181
114,232,118,nao_harmonico,3181
41,102,50,nao_harmonico,3181
217,183,196,nao_harmonico,3182
49,103,67,nao_harmonico,3182
188,8,221,nao_harmonico,3182
78,97,88,nao_harmonico,3183
77,230,101,nao_harmonico,3183
106,39,254,nao_harmonico,3183
177,199,25,nao_harmonico,3184
183,17,56,nao_harmonico,3184
63,14,92,nao_harmonico,3184
42,235,225,nao_harmonico,3185
207,15,156,nao_harmonico,3185
45,246,35,nao_harmonico,3185
36,13,90,nao_harmonico,3186
191,196,133,nao_harmonico,3186
207,16,184,nao_harmonico,3186
31,45,111,nao_harmonico,3187
116,209,111,nao_harmonico,3187
68,104,32,nao_harmonico,3187
137,90,254,nao_harmonico,3188
241,174,8,nao_harmonico,3188
168,174,12,nao_harmonico,3188
17,1,202,nao_harmonico,3189
54,218,41,nao_harmonico,3189
247,197,39,nao_harmonico,3189
29,193,0,nao_harmonico,3190
178,172,62,nao_harmonico,3190
76,80,159,nao_harmonico,3190
211,144,215,nao_harmonico,3191
104,207,246,nao_harmonico,3191
152,75,138,nao_harmonico,3191
184,16,220,nao_harmonico,3192
242,176,243,nao_harmonico,3192
236,229,165,nao_harmonico,3192
66,96,84,nao_harmonico,3193
22,184,67,nao_harmonico,3193
12,142,162,nao_harmonico,3193
235,40,18,nao_harmonico,3194
239,232,21,nao_harmonico,3194
221,101,135,nao_harmonico,3194
201,177,56,nao_harmonico,3195
50,113,5,nao_harmonico,3195
98,142,93,nao_harmonico,3195
147,84,188,nao_harmonico,3196
34,240,220,nao_harmonico,3196
108,169,88,nao_harmonico,3196
20,128,225,nao_harmonico,3197
189,67,212,nao_harmonico,3197
215,188,99,nao_harmonico,3197
86,215,83,nao_harmonico,3198
134,37,158,nao_harmonico,3198
119,173,8,nao_harmonico,3198
205,61,206,nao_harmonico,3199
80,209,227,nao_harmonico,3199
49,116,141,nao_harmonico,3199
68,183,54,nao_harmonico,3200
69,153,142,nao_harmonico,3200
30,90,104,nao_harmonico,3200
252,239,177,nao_harmonico,3201
79,99,98,nao_harmonico,3201
16,12,168,nao_harmonico,3201
12,129,215,nao_harmonico,3202
241,217,197,nao_harmonico,3202
48,223,94,nao_harmonico,3202
103,183,218,nao_harmonico,3203
251,20,207,nao_harmonico,3203
244,239,147,nao_harmonico,3203
128,103,203,nao_harmonico,3204
249,211,147,nao_harmonico,3204
225,32,245,nao_harmonico,3204
88,15,152,nao_harmonico,3205
222,207,72,nao_harmonico,3205
208,140,219,nao_harmonico,3205
26,188,201,nao_harmonico,3206
166,207,0,nao_harmonico,3206
173,190,124,nao_harmonico,3206
42,246,193,nao_harmonico,3207
147,26,179,nao_harmonico,3207
27,141,106,nao_harmonico,3207
205,24,135,nao_harmonico,3208
226,4,69,nao_harmonico,3208
199,16,90,nao_harmonico,3208
213,9,152,nao_harmonico,3209
152,82,68,nao_harmonico,3209
164,61,223,nao_harmonico,3209
244,203,179,nao_harmonico,3210
151,103,47,nao_harmonico,3210
84,156,175,nao_harmonico,3210
212,19,1,nao_harmonico,3211
209,143,253,nao_harmonico,3211
58,246,4,nao_harmonico,3211
59,206,124,nao_harmonico,3212
129,38,40,nao_harmonico,3212
252,156,30,nao_harmonico,3212
28,120,78,nao_harmonico,3213
195,168,120,nao_harmonico,3213
129,170,89,nao_harmonico,3213
194,195,66,nao_harmonico,3214
115,151,25,nao_harmonico,3214
160,104,22,nao_harmonico,3214
88,34,167,nao_harmonico,3215
115,148,207,nao_harmonico,3215
210,236,36,nao_harmonico,3215
254,72,109,nao_harmonico,3216
109,72,91,nao_harmonico,3216
206,181,181,nao_harmonico,3216
27,233,222,nao_harmonico,3217
157,229,29,nao_harmonico,3217
179,130,2,nao_harmonico,3217
40,174,19,nao_harmonico,3218
8,125,61,nao_harmonico,3218
195,58,220,nao_harmonico,3218
249,212,220,nao_harmonico,3219
44,222,242,nao_harmonico,3219
227,128,3,nao_harmonico,3219
115,149,83,nao_harmonico,3220
128,130,202,nao_harmonico,3220
224,113,53,nao_harmonico,3220
104,153,161,nao_harmonico,3221
133,145,218,nao_harmonico,3221
239,56,156,nao_harmonico,3221
171,51,105,nao_harmonico,3222
132,43,39,nao_harmonico,3222
106,115,39,nao_harmonico,3222
211,192,146,nao_harmonico,3223
9,247,223,nao_harmonico,3223
9,48,148,nao_harmonico,3223
211,56,251,nao_harmonico,3224
165,74,100,nao_harmonico,3224
156,93,18,nao_harmonico,3224
43,137,248,nao_harmonico,3225
173,96,169,nao_harmonico,3225
232,42,23,nao_harmonico,3225
72,59,219,nao_harmonico,3226
128,199,63,nao_harmonico,3226
151,69,62,nao_harmonico,3226
152,199,101,nao_harmonico,3227
197,66,95,nao_harmonico,3227
254,61,118,nao_harmonico,3227
72,126,207,nao_harmonico,3228
65,58,145,nao_harmonico,3228
179,138,113,nao_harmonico,3228
202,52,77,nao_harmonico,3229
149,232,80,nao_harmonico,3229
130,62,159,nao_harmonico,3229
224,246,181,nao_harmonico,3230
172,175,83,nao_harmonico,3230
237,248,114,nao_harmonico,3230
65,97,62,nao_harmonico,3231
84,130,62,nao_harmonico,3231
116,246,147,nao_harmonico,3231
116,110,82,nao_harmonico,3232
246,242,25,nao_harmonico,3232
49,141,101,nao_harmonico,3232
153,163,89,nao_harmonico,3233
194,138,243,nao_harmonico,3233
108,26,2,nao_harmonico,3233
110,207,157,nao_harmonico,3234
231,173,154,nao_harmonico,3234
21,126,89,nao_harmonico,3234
135,13,156,nao_harmonico,3235
90,108,151,nao_harmonico,3235
112,213,52,nao_harmonico,3235
214,109,142,nao_harmonico,3236
117,76,101,nao_harmonico,3236
183,75,230,nao_harmonico,3236
252,38,48,nao_harmonico,3237
96,200,78,nao_harmonico,3237
180,238,213,nao_harmonico,3237
96,26,6,nao_harmonico,3238
253,76,85,nao_harmonico,3238
207,32,60,nao_harmonico,3238
192,194,14,nao_harmonico,3239
149,197,168,nao_harmonico,3239
100,9,21,nao_harmonico,3239
248,145,178,nao_harmonico,3240
217,88,234,nao_harmonico,3240
28,210,181,nao_harmonico,3240
187,6,187,nao_harmonico,3241
30,45,68,nao_harmonico,3241
42,202,26,nao_harmonico,3241
144,98,134,nao_harmonico,3242
116,1,30,nao_harmonico,3242
35,139,202,nao_harmonico,3242
172,220,206,nao_harmonico,3243
147,54,96,nao_harmonico,3243
28,6,198,nao_harmonico,3243
211,170,79,nao_harmonico,3244
45,229,90,nao_harmonico,3244
26,1,209,nao_harmonico,3244
124,34,27,nao_harmonico,3245
202,224,175,nao_harmonico,3245
83,67,123,nao_harmonico,3245
222,84,149,nao_harmonico,3246
168,35,83,nao_harmonico,3246
61,197,163,nao_harmonico,3246
40,40,1,nao_harmonico,3247
171,167,18,nao_harmonico,3247
145,16,34,nao_harmonico,3247
27,161,87,nao_harmonico,3248
204,189,101,nao_harmonico,3248
208,51,38,nao_harmonico,3248
13,233,107,nao_harmonico,3249
56,21,205,nao_harmonico,3249
27,168,44,nao_harmonico,3249
66,36,51,nao_harmonico,3250
163,6,111,nao_harmonico,3250
72,22,207,nao_harmonico,3250
193,64,100,nao_harmonico,3251
55,233,208,nao_harmonico,3251
10,92,139,nao_harmonico,3251
93,210,148,nao_harmonico,3252
45,54,56,nao_harmonico,3252
46,35,135,nao_harmonico,3252
89,166,4,nao_harmonico,3253
75,65,219,nao_harmonico,3253
191,253,93,nao_harmonico,3253
249,94,230,nao_harmonico,3254
108,110,151,nao_harmonico,3254
152,179,61,nao_harmonico,3254
180,95,35,nao_harmonico,3255
156,132,150,nao_harmonico,3255
248,176,91,nao_harmonico,3255
182,235,120,nao_harmonico,3256
131,27,24,nao_harmonico,3256
20,15,178,nao_harmonico,3256
169,143,198,nao_harmonico,3257
206,14,225,nao_harmonico,3257
183,179,244,nao_harmonico,3257
192,195,10,nao_harmonico,3258
125,93,207,nao_harmonico,3258
181,95,186,nao_harmonico,3258
227,39,94,nao_harmonico,3259
203,221,166,nao_harmonico,3259
240,48,238,nao_harmonico,3259
179,170,110,nao_harmonico,3260
96,160,195,nao_harmonico,3260
27,132,54,nao_harmonico,3260
119,175,9,nao_harmonico,3261
180,54,50,nao_harmonico,3261
52,56,56,nao_harmonico,3261
72,62,58,nao_harmonico,3262
78,181,141,nao_harmonico,3262
42,250,33,nao_harmonico,3262
185,238,230,nao_harmonico,3263
28,216,143,nao_harmonico,3263
225,5,203,nao_harmonico,3263
93,124,107,nao_harmonico,3264
83,56,250,nao_harmonico,3264
175,252,61,nao_harmonico,3264
36,66,142,nao_harmonico,3265
220,154,205,nao_harmonico,3265
64,223,179,nao_harmonico,3265
209,165,105,nao_harmonico,3266
114,164,98,nao_harmonico,3266
242,184,177,nao_harmonico,3266
123,216,9,nao_harmonico,3267
253,80,164,nao_harmonico,3267
244,244,179,nao_harmonico,3267
145,110,8,nao_harmonico,3268
121,155,132,nao_harmonico,3268
13,27,236,nao_harmonico,3268
172,217,192,nao_harmonico,3269
138,236,219,nao_harmonico,3269
81,196,86,nao_harmonico,3269
134,63,130,nao_harmonico,3270
77,86,37,nao_harmonico,3270
124,197,97,nao_harmonico,3270
11,31,149,nao_harmonico,3271
191,119,174,nao_harmonico,3271
126,29,246,nao_harmonico,3271
193,191,63,nao_harmonico,3272
46,54,178,nao_harmonico,3272
20,248,159,nao_harmonico,3272
82,224,134,nao_harmonico,3273
212,24,31,nao_harmonico,3273
98,33,214,nao_harmonico,3273
206,131,198,nao_harmonico,3274
116,113,199,nao_harmonico,3274
222,122,199,nao_harmonico,3274
107,33,210,nao_harmonico,3275
80,225,22,nao_harmonico,3275
22,213,30,nao_harmonico,3275
4,84,54,nao_harmonico,3276
21,137,71,nao_harmonico,3276
110,228,123,nao_harmonico,3276
186,56,213,nao_harmonico,3277
6,103,43,nao_harmonico,3277
155,110,210,nao_harmonico,3277
142,51,109,nao_harmonico,3278
7,247,34,nao_harmonico,3278
185,233,34,nao_harmonico,3278
211,139,25,nao_harmonico,3279
246,2,112,nao_harmonico,3279
63,76,83,nao_harmonico,3279
188,222,201,nao_harmonico,3280
152,107,135,nao_harmonico,3280
135,70,177,nao_harmonico,3280
232,72,47,nao_harmonico,3281
7,120,217,nao_harmonico,3281
34,38,144,nao_harmonico,3281
70,233,45,nao_harmonico,3282
170,65,149,nao_harmonico,3282
9,114,119,nao_harmonico,3282
101,151,74,nao_harmonico,3283
34,25,70,nao_harmonico,3283
